failure_id,run_id,step_id,failure_sequence,parent_failure_id,is_cascading,failure_type,failure_category,severity,severity_level,is_critical,failure_trigger,failure_description,recoverable
run_000141_f02,run_000141,run_000141_s016,2,,False,irrelevant_retrieval,retrieval,low-moderate,1,False,tool_call at step 16 in decision category 'retrieval',Retrieved content is topically unrelated to the information need.,True
run_000141_f03,run_000141,run_000141_s026r,3,,False,numerical_error,reasoning,moderate,2,False,correct at step 16.130000000000003 in decision category 'correction',An arithmetic or unit computation is wrong.,True
run_000143_f01,run_000143,run_000143_s002,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 2 in decision category 'execution',The tool is used in a way that violates its documented contract or intended use.,True
run_000143_f02,run_000143,run_000143_s003,2,,False,tool_loop,tool_use,high,3,True,tool_call at step 3 in decision category 'retrieval',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_000144_f01,run_000144,run_000144_s001,1,,False,wrong_sequence,planning,low-moderate,1,False,plan at step 1 in decision category 'planning',Necessary steps are present but ordered so that a later step cannot use an earlier step's output correctly.,True
run_000144_f02,run_000144,run_000144_s005,2,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 5 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_000144_f03,run_000144,run_000144_s006,3,,False,failed_execution,execution,moderate-high,3,False,tool_call at step 6 in decision category 'execution',An execution action returns an error and the agent's trajectory does not account for it.,True
run_000144_f04,run_000144,run_000144_s008,4,,False,partial_execution,execution,moderate-high,3,False,tool_call at step 8 in decision category 'execution',A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_000146_f01,run_000146,run_000146_s006,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 6 in decision category 'tool_selection',The tool is used in a way that violates its documented contract or intended use.,True
run_000146_f02,run_000146,run_000146_s023r,2,run_000146_f01,True,failed_execution,execution,moderate-high,3,False,correct at step 6.21 in decision category 'correction'; cascaded from run_000146_f01,An execution action returns an error and the agent's trajectory does not account for it.,True
run_000146_f03,run_000146,run_000146_s007,3,,False,memory_failure,state,low-moderate,1,False,tool_call at step 7 in decision category 'execution',The agent fails to carry forward information established earlier in the same run.,True
run_000147_f01,run_000147,run_000147_s009,1,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 9 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_000147_f02,run_000147,run_000147_s010,2,run_000147_f01,True,incorrect_final_answer,output,high,3,True,tool_call at step 10 in decision category 'tool_selection'; cascaded from run_000147_f01,The final answer does not match the ground truth for the task.,True
run_000148_f01,run_000148,run_000148_s002,1,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 2 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_000148_f02,run_000148,run_000148_s004,2,,False,stale_information,retrieval,moderate,2,False,tool_call at step 4 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
run_000148_f03,run_000148,run_000148_s005,3,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 5 in decision category 'tool_selection',The tool is used in a way that violates its documented contract or intended use.,True
run_000150_f01,run_000150,run_000150_s003,1,,False,lost_context,state,moderate,2,False,tool_call at step 3 in decision category 'execution',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_000151_f01,run_000151,run_000151_s004,1,,False,lost_context,state,moderate,2,False,tool_call at step 4 in decision category 'execution',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_000152_f01,run_000152,run_000152_s002,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 2 in decision category 'retrieval',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_000154_f01,run_000154,run_000154_s005,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 5 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_000154_f02,run_000154,run_000154_s006,2,,False,failed_execution,execution,moderate-high,3,False,tool_call at step 6 in decision category 'execution',An execution action returns an error and the agent's trajectory does not account for it.,True
run_000154_f03,run_000154,run_000154_s017r,3,,False,lost_context,state,moderate,2,False,correct at step 6.13 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_000155_f01,run_000155,run_000155_s005,1,,False,lost_context,state,moderate,2,False,tool_call at step 5 in decision category 'execution',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_000156_f01,run_000156,run_000156_s008,1,,False,false_verification,verification,high,3,True,verify at step 8 in decision category 'verification',The agent runs a verification step but the check itself is flawed and passes incorrect work.,False
run_000157_f01,run_000157,run_000157_s003,1,,False,memory_failure,state,low-moderate,1,False,tool_call at step 3 in decision category 'execution',The agent fails to carry forward information established earlier in the same run.,True
run_000157_f02,run_000157,run_000157_s011r,2,,False,lost_context,state,moderate,2,False,correct at step 3.11 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_000157_f03,run_000157,run_000157_s013r,3,,False,constraint_violation,reasoning,moderate-high,3,False,correct at step 3.13 in decision category 'correction',The final answer or an intermediate step violates an explicit task constraint.,True
run_000158_f01,run_000158,run_000158_s003,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 3 in decision category 'retrieval',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_000158_f02,run_000158,run_000158_s005,2,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 5 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_000158_f03,run_000158,run_000158_s008,3,,False,logical_error,reasoning,moderate,2,False,verify at step 8 in decision category 'verification',The agent's derivation contains an invalid logical step.,True
run_000161_f01,run_000161,run_000161_s015,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 15 in decision category 'retrieval',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_000162_f01,run_000162,run_000162_s007,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 7 in decision category 'retrieval',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_000163_f01,run_000163,run_000163_s009,1,,False,stale_information,retrieval,moderate,2,False,tool_call at step 9 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
